"time"	"probe"	"rep"	"value"
19.44857	"bg"	"2"	1875.633
19.52309	"bg"	"2"	1876.158
19.5976	"bg"	"2"	1875.377
19.67212	"bg"	"2"	1873.073
19.74663	"bg"	"2"	1882.827
19.82115	"bg"	"2"	1881.2
19.89567	"bg"	"2"	1877.466
19.97018	"bg"	"2"	1874.188
20.0447	"bg"	"2"	1881.206
20.11921	"bg"	"2"	1874.426
20.19373	"bg"	"2"	1872.683
20.26824	"bg"	"2"	1873.732
20.34276	"bg"	"2"	1873.58
20.41727	"bg"	"2"	1878.652
20.49179	"bg"	"2"	1887.891
20.56631	"bg"	"2"	1872.912
20.64082	"bg"	"2"	1878.217
20.71534	"bg"	"2"	1875.803
20.78985	"bg"	"2"	1879.215
20.86437	"bg"	"2"	1868.439
20.93888	"bg"	"2"	1874.024
21.0134	"bg"	"2"	1876.697
21.08791	"bg"	"2"	1874.733
21.16243	"bg"	"2"	1878.363
21.23695	"bg"	"2"	1874.515
21.31146	"bg"	"2"	1874.647
21.38598	"bg"	"2"	1875.639
21.46049	"bg"	"2"	1875.022
21.53501	"bg"	"2"	1875.085
21.60952	"bg"	"2"	1869.044
21.68404	"bg"	"2"	1875.922
21.75856	"bg"	"2"	1875.38
21.83307	"bg"	"2"	1872.575
21.90759	"bg"	"2"	1871.967
21.9821	"bg"	"2"	1870.2
22.05662	"bg"	"2"	1875.675
22.13113	"bg"	"2"	1869.354
22.20565	"bg"	"2"	1869.86
22.28016	"bg"	"2"	1869.527
22.35468	"bg"	"2"	1872.882
22.4292	"bg"	"2"	1870.751
22.50371	"bg"	"2"	1874.924
22.57823	"bg"	"2"	1871.395
22.65274	"bg"	"2"	1876.464
22.72726	"bg"	"2"	1872.581
22.80177	"bg"	"2"	1872.697
22.87629	"bg"	"2"	1873.35
22.9508	"bg"	"2"	1867.098
23.02532	"bg"	"2"	1871.297
23.09984	"bg"	"2"	1876.059
23.17435	"bg"	"2"	1875.398
23.24887	"bg"	"2"	1878.554
23.32338	"bg"	"2"	1873.934
23.3979	"bg"	"2"	1866.132
23.47241	"bg"	"2"	1873.133
23.54693	"bg"	"2"	1879.144
23.62145	"bg"	"2"	1868.242
23.69596	"bg"	"2"	1860.771
23.77048	"bg"	"2"	1877.645
23.84499	"bg"	"2"	1867.574
23.91951	"bg"	"2"	1878.452
23.99402	"bg"	"2"	1875.412
24.06854	"bg"	"2"	1872.152
24.14305	"bg"	"2"	1866.582
24.21757	"bg"	"2"	1870.033
24.29209	"bg"	"2"	1873.294
24.3666	"bg"	"2"	1866.838
24.44112	"bg"	"2"	1869.833
24.51563	"bg"	"2"	1872.486
24.59015	"bg"	"2"	1874.62
24.66466	"bg"	"2"	1870.868
24.73918	"bg"	"2"	1869.449
24.81369	"bg"	"2"	1870.361
24.88821	"bg"	"2"	1870.45
24.96273	"bg"	"2"	1867.506
25.03724	"bg"	"2"	1878.02
25.11176	"bg"	"2"	1865.864
25.18627	"bg"	"2"	1864.445
25.26079	"bg"	"2"	1874.697
25.3353	"bg"	"2"	1869.908
25.40982	"bg"	"2"	1869.783
25.48434	"bg"	"2"	1874.188
25.55885	"bg"	"2"	1868.907
25.63337	"bg"	"2"	1866.779
25.70788	"bg"	"2"	1871.905
25.7824	"bg"	"2"	1869.789
25.85691	"bg"	"2"	1873.18
25.93143	"bg"	"2"	1867.273
26.00594	"bg"	"2"	1870.608
26.08046	"bg"	"2"	1872.936
26.15498	"bg"	"2"	1872.82
26.22949	"bg"	"2"	1873.866
26.30401	"bg"	"2"	1870.93
26.37852	"bg"	"2"	1869.115
26.45304	"bg"	"2"	1865.22
26.52755	"bg"	"2"	1872.307
26.60207	"bg"	"2"	1873.961
26.67658	"bg"	"2"	1862.38
26.7511	"bg"	"2"	1869.646
26.82562	"bg"	"2"	1857.999
26.90013	"bg"	"2"	1870.763
26.97465	"bg"	"2"	1860.255
27.04916	"bg"	"2"	1870.951
27.12368	"bg"	"2"	1865.894
27.19819	"bg"	"2"	1871.085
27.27271	"bg"	"2"	1873.291
27.34723	"bg"	"2"	1866.275
27.42174	"bg"	"2"	1867.551
27.49626	"bg"	"2"	1861.715
27.57077	"bg"	"2"	1858.673
27.64529	"bg"	"2"	1868.427
27.7198	"bg"	"2"	1874.179
27.79432	"bg"	"2"	1870.486
27.86883	"bg"	"2"	1866.579
27.94335	"bg"	"2"	1865.914
28.01787	"bg"	"2"	1862.866
28.09238	"bg"	"2"	1870.048
28.1669	"bg"	"2"	1865.807
28.24141	"bg"	"2"	1867.169
28.31593	"bg"	"2"	1864.728
28.39044	"bg"	"2"	1871.97
28.46496	"bg"	"2"	1869.246
28.53947	"bg"	"2"	1864.019
28.61399	"bg"	"2"	1868.197
28.68851	"bg"	"2"	1864.463
28.76302	"bg"	"2"	1866.35
28.83754	"bg"	"2"	1862.413
28.91205	"bg"	"2"	1866.969
28.98657	"bg"	"2"	1868.609
29.06108	"bg"	"2"	1857.79
29.1356	"bg"	"2"	1864.091
29.21012	"bg"	"2"	1865.757
29.28463	"bg"	"2"	1861.477
29.35915	"bg"	"2"	1863.319
29.43366	"bg"	"2"	1865.05
29.50818	"bg"	"2"	1857.117
29.58269	"bg"	"2"	1866.513
29.65721	"bg"	"2"	1867.157
29.73172	"bg"	"2"	1856.613
29.80624	"bg"	"2"	1865.989
29.88076	"bg"	"2"	1865.155
29.95527	"bg"	"2"	1860.413
30.02979	"bg"	"2"	1869.598
30.1043	"bg"	"2"	1873.246
30.17882	"bg"	"2"	1868.781
30.25333	"bg"	"2"	1862.213
30.32785	"bg"	"2"	1866.487
30.40236	"bg"	"2"	1870.054
30.47688	"bg"	"2"	1870.406
30.5514	"bg"	"2"	1860.151
30.62591	"bg"	"2"	1869.479
30.70043	"bg"	"2"	1887.295
30.77494	"bg"	"2"	1895.07
30.84946	"bg"	"2"	1905.853
30.92397	"bg"	"2"	1903.367
30.99849	"bg"	"2"	1909.81
31.07301	"bg"	"2"	1915.815
31.14752	"bg"	"2"	1916.37
31.22204	"bg"	"2"	1917.461
31.29655	"bg"	"2"	1917.61
31.37107	"bg"	"2"	1923.865
31.44558	"bg"	"2"	1925.462
31.5201	"bg"	"2"	1924.315
31.59461	"bg"	"2"	1936.731
31.66913	"bg"	"2"	1938.653
31.74365	"bg"	"2"	1930.609
31.81816	"bg"	"2"	1937.78
31.89268	"bg"	"2"	1938.972
31.96719	"bg"	"2"	1942.596
32.04171	"bg"	"2"	1944.345
32.11622	"bg"	"2"	1948.699
32.19074	"bg"	"2"	1950.3
32.26525	"bg"	"2"	1951.021
32.33977	"bg"	"2"	1955.068
32.41429	"bg"	"2"	1960.644
32.4888	"bg"	"2"	1955.78
32.56332	"bg"	"2"	1951.265
32.63783	"bg"	"2"	1955.992
32.71235	"bg"	"2"	1953.536
32.78686	"bg"	"2"	1958.448
32.86138	"bg"	"2"	1955.023
32.9359	"bg"	"2"	1965.356
33.01041	"bg"	"2"	1956.812
33.08493	"bg"	"2"	1968.297
33.15944	"bg"	"2"	1961.83
33.23396	"bg"	"2"	1972.222
33.30847	"bg"	"2"	1964.986
33.38299	"bg"	"2"	1970.914
33.4575	"bg"	"2"	1972.526
33.53202	"bg"	"2"	1970.643
33.60654	"bg"	"2"	1971.912
33.68105	"bg"	"2"	1974.726
33.75557	"bg"	"2"	1973.343
33.83008	"bg"	"2"	1971.042
33.9046	"bg"	"2"	1975.933
33.97911	"bg"	"2"	1972.353
34.05363	"bg"	"2"	1971.018
34.12814	"bg"	"2"	1979.446
34.20266	"bg"	"2"	1970.762
34.27718	"bg"	"2"	1982.224
34.35169	"bg"	"2"	1981.494
34.42621	"bg"	"2"	1986.873
34.50072	"bg"	"2"	1978.156
34.57524	"bg"	"2"	1983.13
34.64975	"bg"	"2"	1988.116
34.72427	"bg"	"2"	1981.866
34.79879	"bg"	"2"	1988.497
34.8733	"bg"	"2"	1992.089
34.94782	"bg"	"2"	1991.382
35.02233	"bg"	"2"	1986.957
35.09685	"bg"	"2"	1994.336
35.17136	"bg"	"2"	1994.413
35.24588	"bg"	"2"	2000.412
35.32039	"bg"	"2"	1993.853
0	"bg"	"3"	2067.286
0.07452	"bg"	"3"	2067.482
0.14903	"bg"	"3"	2073.017
0.22355	"bg"	"3"	2072.135
0.29806	"bg"	"3"	2068.77
0.37258	"bg"	"3"	2067.769
0.44709	"bg"	"3"	2066.264
0.52161	"bg"	"3"	2075.538
0.59612	"bg"	"3"	2068.138
0.67064	"bg"	"3"	2072.024
0.74516	"bg"	"3"	2068.067
0.81967	"bg"	"3"	2077.669
0.89419	"bg"	"3"	2066.526
0.9687	"bg"	"3"	2068.657
1.04322	"bg"	"3"	2066.115
1.11773	"bg"	"3"	2071.3
1.19225	"bg"	"3"	2068.126
1.26677	"bg"	"3"	2067.068
1.34128	"bg"	"3"	2073.929
1.4158	"bg"	"3"	2065.605
1.49031	"bg"	"3"	2073.842
1.56483	"bg"	"3"	2070.192
1.63934	"bg"	"3"	2066.764
1.71386	"bg"	"3"	2063.709
1.78837	"bg"	"3"	2067.047
1.86289	"bg"	"3"	2069.312
1.93741	"bg"	"3"	2061.629
2.01192	"bg"	"3"	2063.045
2.08644	"bg"	"3"	2065.84
2.16095	"bg"	"3"	2071.688
2.23547	"bg"	"3"	2071.324
2.30998	"bg"	"3"	2065.688
2.3845	"bg"	"3"	2068.91
2.45901	"bg"	"3"	2063.459
2.53353	"bg"	"3"	2060.726
2.60805	"bg"	"3"	2073.941
2.68256	"bg"	"3"	2062.72
2.75708	"bg"	"3"	2070.57
2.83159	"bg"	"3"	2067.575
2.90611	"bg"	"3"	2062.005
2.98062	"bg"	"3"	2059.999
3.05514	"bg"	"3"	2067.84
3.12966	"bg"	"3"	2060.187
3.20417	"bg"	"3"	2061.194
3.27869	"bg"	"3"	2054.968
3.3532	"bg"	"3"	2064.765
3.42772	"bg"	"3"	2052.301
3.50223	"bg"	"3"	2057.996
3.57675	"bg"	"3"	2070.341
3.65126	"bg"	"3"	2064.654
3.72578	"bg"	"3"	2057.385
3.8003	"bg"	"3"	2060.917
3.87481	"bg"	"3"	2066.231
3.94933	"bg"	"3"	2068.85
4.02384	"bg"	"3"	2071.899
4.09836	"bg"	"3"	2062.187
4.17287	"bg"	"3"	2067.536
4.24739	"bg"	"3"	2067.986
4.3219	"bg"	"3"	2067.22
4.39642	"bg"	"3"	2063.17
4.47094	"bg"	"3"	2065.152
4.54545	"bg"	"3"	2063.689
4.61997	"bg"	"3"	2063.724
4.69448	"bg"	"3"	2057.242
4.769	"bg"	"3"	2062.407
4.84351	"bg"	"3"	2063.769
4.91803	"bg"	"3"	2072.221
4.99255	"bg"	"3"	2073.082
5.06706	"bg"	"3"	2064.762
5.14158	"bg"	"3"	2066.934
5.21609	"bg"	"3"	2073.932
5.29061	"bg"	"3"	2069.655
5.36512	"bg"	"3"	2066.29
5.43964	"bg"	"3"	2055.827
5.51415	"bg"	"3"	2058.882
5.58867	"bg"	"3"	2048.725
5.66319	"bg"	"3"	2032.715
5.7377	"bg"	"3"	2024.445
5.81222	"bg"	"3"	2026.024
5.88673	"bg"	"3"	2015.516
5.96125	"bg"	"3"	2009.24
6.03576	"bg"	"3"	2010
6.11028	"bg"	"3"	2007.967
6.18479	"bg"	"3"	1999.283
6.25931	"bg"	"3"	1988.542
6.33383	"bg"	"3"	1994.717
6.40834	"bg"	"3"	1986.742
6.48286	"bg"	"3"	1990.303
6.55737	"bg"	"3"	1987.04
6.63189	"bg"	"3"	1985.547
6.7064	"bg"	"3"	1979.163
6.78092	"bg"	"3"	1980.132
6.85544	"bg"	"3"	1984.653
6.92995	"bg"	"3"	1979.509
7.00447	"bg"	"3"	1974.961
7.07898	"bg"	"3"	1969.424
7.1535	"bg"	"3"	1977.378
7.22801	"bg"	"3"	1965.41
7.30253	"bg"	"3"	1972.38
7.37704	"bg"	"3"	1967.272
7.45156	"bg"	"3"	1963.779
7.52608	"bg"	"3"	1957.029
7.60059	"bg"	"3"	1956.451
7.67511	"bg"	"3"	1957.393
7.74962	"bg"	"3"	1958.656
7.82414	"bg"	"3"	1952.55
7.89865	"bg"	"3"	1955.453
7.97317	"bg"	"3"	1951.835
8.04768	"bg"	"3"	1952.186
8.1222	"bg"	"3"	1942.196
8.19672	"bg"	"3"	1950.52
8.27123	"bg"	"3"	1945.269
8.34575	"bg"	"3"	1947.099
8.42026	"bg"	"3"	1952.443
8.49478	"bg"	"3"	1949.17
8.56929	"bg"	"3"	1940.694
8.64381	"bg"	"3"	1943.395
8.71833	"bg"	"3"	1938.638
8.79284	"bg"	"3"	1944.137
8.86736	"bg"	"3"	1942.009
8.94187	"bg"	"3"	1940.617
9.01639	"bg"	"3"	1943.8
9.0909	"bg"	"3"	1931.068
9.16542	"bg"	"3"	1936.808
9.23993	"bg"	"3"	1936.662
9.31445	"bg"	"3"	1926.234
9.38897	"bg"	"3"	1933.447
9.46348	"bg"	"3"	1928.002
9.538	"bg"	"3"	1930.058
9.61251	"bg"	"3"	1930.553
9.68703	"bg"	"3"	1924.893
9.76154	"bg"	"3"	1921.26
9.83606	"bg"	"3"	1933.125
9.91057	"bg"	"3"	1931.587
9.98509	"bg"	"3"	1922.217
10.05961	"bg"	"3"	1923.522
10.13412	"bg"	"3"	1921.365
10.20864	"bg"	"3"	1923.77
10.28315	"bg"	"3"	1924.291
10.35767	"bg"	"3"	1920.462
10.43218	"bg"	"3"	1915.672
10.5067	"bg"	"3"	1921.868
10.58122	"bg"	"3"	1925.063
10.65573	"bg"	"3"	1914.021
10.73025	"bg"	"3"	1910.186
10.80476	"bg"	"3"	1921.055
10.87928	"bg"	"3"	1915.815
10.95379	"bg"	"3"	1911.545
11.02831	"bg"	"3"	1920.381
11.10282	"bg"	"3"	1910.484
11.17734	"bg"	"3"	1915.163
11.25186	"bg"	"3"	1917.523
11.32637	"bg"	"3"	1908.731
11.40089	"bg"	"3"	1911.578
11.4754	"bg"	"3"	1911.846
11.54992	"bg"	"3"	1905.161
11.62443	"bg"	"3"	1913.556
11.69895	"bg"	"3"	1915.392
11.77346	"bg"	"3"	1903.322
11.84798	"bg"	"3"	1908.663
11.9225	"bg"	"3"	1906.16
11.99701	"bg"	"3"	1904.294
12.07153	"bg"	"3"	1911.378
12.14604	"bg"	"3"	1901.674
12.22056	"bg"	"3"	1914.027
12.29507	"bg"	"3"	1893.693
12.36959	"bg"	"3"	1903.802
12.44411	"bg"	"3"	1902.664
12.51862	"bg"	"3"	1903.421
12.59314	"bg"	"3"	1904.184
12.66765	"bg"	"3"	1899.776
12.74217	"bg"	"3"	1895.94
12.81668	"bg"	"3"	1890.859
12.8912	"bg"	"3"	1896.399
12.96571	"bg"	"3"	1895.645
13.04023	"bg"	"3"	1901.26
13.11475	"bg"	"3"	1893.556
13.18926	"bg"	"3"	1899.087
13.26378	"bg"	"3"	1904.565
13.33829	"bg"	"3"	1885.536
13.41281	"bg"	"3"	1892.218
13.48732	"bg"	"3"	1894.459
13.56184	"bg"	"3"	1895.902
13.63635	"bg"	"3"	1896.396
13.71087	"bg"	"3"	1891.825
13.78539	"bg"	"3"	1892.221
13.8599	"bg"	"3"	1894.888
13.93442	"bg"	"3"	1892.382
14.00893	"bg"	"3"	1901.209
14.08345	"bg"	"3"	1887.637
14.15796	"bg"	"3"	1893.955
14.23248	"bg"	"3"	1893.109
14.307	"bg"	"3"	1886.627
14.38151	"bg"	"3"	1892.62
14.45603	"bg"	"3"	1894.236
14.53054	"bg"	"3"	1896.363
14.60506	"bg"	"3"	1888.919
14.67957	"bg"	"3"	1893.345
14.75409	"bg"	"3"	1891.58
14.8286	"bg"	"3"	1896.259
14.90312	"bg"	"3"	1891.825
14.97764	"bg"	"3"	1889.887
15.05215	"bg"	"3"	1892.135
15.12667	"bg"	"3"	1887.104
15.20118	"bg"	"3"	1882.908
15.2757	"bg"	"3"	1889.002
15.35021	"bg"	"3"	1885.408
15.42473	"bg"	"3"	1890.132
15.49924	"bg"	"3"	1881.808
15.57376	"bg"	"3"	1881.945
15.64828	"bg"	"3"	1885.679
15.72279	"bg"	"3"	1885.903
15.79731	"bg"	"3"	1888.216
15.87182	"bg"	"3"	1884.142
15.94634	"bg"	"3"	1886.389
16.02085	"bg"	"3"	1886.269
16.09537	"bg"	"3"	1882.023
16.16989	"bg"	"3"	1887.989
16.2444	"bg"	"3"	1885.217
16.31892	"bg"	"3"	1890.09
16.39343	"bg"	"3"	1874.721
16.46795	"bg"	"3"	1877.367
16.54246	"bg"	"3"	1884.297
16.61698	"bg"	"3"	1880.294
16.69149	"bg"	"3"	1881.674
16.76601	"bg"	"3"	1874.56
16.84053	"bg"	"3"	1881.078
16.91504	"bg"	"3"	1885.59
16.98956	"bg"	"3"	1874.211
17.06407	"bg"	"3"	1877.558
17.13859	"bg"	"3"	1874.107
17.2131	"bg"	"3"	1880.461
17.28762	"bg"	"3"	1878.157
17.36213	"bg"	"3"	1875.851
17.43665	"bg"	"3"	1874.077
17.51117	"bg"	"3"	1878.601
17.58568	"bg"	"3"	1880.682
17.6602	"bg"	"3"	1881.051
17.73471	"bg"	"3"	1871.896
17.80923	"bg"	"3"	1872.99
17.88374	"bg"	"3"	1875.43
17.95826	"bg"	"3"	1870.921
18.03278	"bg"	"3"	1879.549
18.10729	"bg"	"3"	1878.08
18.18181	"bg"	"3"	1875.257
18.25632	"bg"	"3"	1872.504
18.33084	"bg"	"3"	1872.155
18.40535	"bg"	"3"	1879.668
18.47987	"bg"	"3"	1871.938
18.55438	"bg"	"3"	1878.774
18.6289	"bg"	"3"	1871.917
18.70342	"bg"	"3"	1877.135
18.77793	"bg"	"3"	1871.92
18.85245	"bg"	"3"	1873.529
18.92696	"bg"	"3"	1871.482
19.00148	"bg"	"3"	1871.684
19.07599	"bg"	"3"	1875.156
19.15051	"bg"	"3"	1867.923
19.22502	"bg"	"3"	1867.169
19.29954	"bg"	"3"	1879.001
19.37406	"bg"	"3"	1866.379
19.44857	"bg"	"3"	1876.578
19.52309	"bg"	"3"	1877.397
19.5976	"bg"	"3"	1872.42
19.67212	"bg"	"3"	1874.331
19.74663	"bg"	"3"	1880.082
19.82115	"bg"	"3"	1880.27
19.89567	"bg"	"3"	1873.639
19.97018	"bg"	"3"	1871.419
20.0447	"bg"	"3"	1874.283
20.11921	"bg"	"3"	1877.993
20.19373	"bg"	"3"	1870.829
20.26824	"bg"	"3"	1870.486
20.34276	"bg"	"3"	1876.667
20.41727	"bg"	"3"	1872.665
20.49179	"bg"	"3"	1872.697
20.56631	"bg"	"3"	1876.706
20.64082	"bg"	"3"	1873.448
20.71534	"bg"	"3"	1875.463
20.78985	"bg"	"3"	1882.151
20.86437	"bg"	"3"	1871.86
20.93888	"bg"	"3"	1873.8
21.0134	"bg"	"3"	1864.105
21.08791	"bg"	"3"	1865.688
21.16243	"bg"	"3"	1870.34
21.23695	"bg"	"3"	1865.172
21.31146	"bg"	"3"	1867.643
21.38598	"bg"	"3"	1863.232
21.46049	"bg"	"3"	1862.654
21.53501	"bg"	"3"	1868.838
21.60952	"bg"	"3"	1869.971
21.68404	"bg"	"3"	1868.713
21.75856	"bg"	"3"	1873.654
21.83307	"bg"	"3"	1871.249
21.90759	"bg"	"3"	1865.977
21.9821	"bg"	"3"	1873.329
22.05662	"bg"	"3"	1867.872
22.13113	"bg"	"3"	1872.942
22.20565	"bg"	"3"	1861.408
22.28016	"bg"	"3"	1873.702
22.35468	"bg"	"3"	1871.532
22.4292	"bg"	"3"	1870.704
22.50371	"bg"	"3"	1869.845
22.57823	"bg"	"3"	1865.086
22.65274	"bg"	"3"	1870.418
22.72726	"bg"	"3"	1875.433
22.80177	"bg"	"3"	1868.078
22.87629	"bg"	"3"	1872.349
22.9508	"bg"	"3"	1862.326
23.02532	"bg"	"3"	1869.282
23.09984	"bg"	"3"	1873.088
23.17435	"bg"	"3"	1871.365
23.24887	"bg"	"3"	1864.377
23.32338	"bg"	"3"	1865.971
23.3979	"bg"	"3"	1868.293
23.47241	"bg"	"3"	1872.54
23.54693	"bg"	"3"	1872.611
23.62145	"bg"	"3"	1868.922
23.69596	"bg"	"3"	1861.528
23.77048	"bg"	"3"	1869.047
23.84499	"bg"	"3"	1863.819
23.91951	"bg"	"3"	1871.455
23.99402	"bg"	"3"	1868.346
24.06854	"bg"	"3"	1870.441
24.14305	"bg"	"3"	1864.648
24.21757	"bg"	"3"	1869.991
24.29209	"bg"	"3"	1862.541
24.3666	"bg"	"3"	1868.132
24.44112	"bg"	"3"	1863.465
24.51563	"bg"	"3"	1872.635
24.59015	"bg"	"3"	1870.14
24.66466	"bg"	"3"	1870.215
24.73918	"bg"	"3"	1865.566
24.81369	"bg"	"3"	1862.153
24.88821	"bg"	"3"	1867.607
24.96273	"bg"	"3"	1867.729
25.03724	"bg"	"3"	1867.804
25.11176	"bg"	"3"	1868.469
25.18627	"bg"	"3"	1867.765
25.26079	"bg"	"3"	1862.612
25.3353	"bg"	"3"	1864.091
25.40982	"bg"	"3"	1867.187
25.48434	"bg"	"3"	1859.537
25.55885	"bg"	"3"	1870.93
25.63337	"bg"	"3"	1871.213
25.70788	"bg"	"3"	1862.669
25.7824	"bg"	"3"	1874.2
25.85691	"bg"	"3"	1866.54
25.93143	"bg"	"3"	1867.175
26.00594	"bg"	"3"	1861.599
26.08046	"bg"	"3"	1864.335
26.15498	"bg"	"3"	1864.338
26.22949	"bg"	"3"	1868.877
26.30401	"bg"	"3"	1861.784
26.37852	"bg"	"3"	1869.717
26.45304	"bg"	"3"	1867.741
26.52755	"bg"	"3"	1868.761
26.60207	"bg"	"3"	1870.841
26.67658	"bg"	"3"	1867.023
26.7511	"bg"	"3"	1870.432
26.82562	"bg"	"3"	1866.686
26.90013	"bg"	"3"	1864.91
26.97465	"bg"	"3"	1864.612
27.04916	"bg"	"3"	1865.87
27.12368	"bg"	"3"	1872.858
27.19819	"bg"	"3"	1862.085
27.27271	"bg"	"3"	1873.034
27.34723	"bg"	"3"	1861.858
27.42174	"bg"	"3"	1870.775
27.49626	"bg"	"3"	1873.833
27.57077	"bg"	"3"	1865.596
27.64529	"bg"	"3"	1859.489
27.7198	"bg"	"3"	1864.94
27.79432	"bg"	"3"	1865.432
27.86883	"bg"	"3"	1867.053
27.94335	"bg"	"3"	1864.222
28.01787	"bg"	"3"	1863.834
28.09238	"bg"	"3"	1862.818
28.1669	"bg"	"3"	1861.855
28.24141	"bg"	"3"	1872.56
28.31593	"bg"	"3"	1866.09
28.39044	"bg"	"3"	1864.338
28.46496	"bg"	"3"	1864.836
28.53947	"bg"	"3"	1863.977
28.61399	"bg"	"3"	1871.186
28.68851	"bg"	"3"	1858.771
28.76302	"bg"	"3"	1863.185
28.83754	"bg"	"3"	1861.757
28.91205	"bg"	"3"	1861.924
28.98657	"bg"	"3"	1858.86
29.06108	"bg"	"3"	1868.576
29.1356	"bg"	"3"	1872.471
29.21012	"bg"	"3"	1868.111
29.28463	"bg"	"3"	1870.716
29.35915	"bg"	"3"	1867.39
29.43366	"bg"	"3"	1869.124
29.50818	"bg"	"3"	1871.437
29.58269	"bg"	"3"	1872.182
29.65721	"bg"	"3"	1864.699
29.73172	"bg"	"3"	1866.728
29.80624	"bg"	"3"	1865.759
29.88076	"bg"	"3"	1861.45
29.95527	"bg"	"3"	1861.832
30.02979	"bg"	"3"	1866.329
30.1043	"bg"	"3"	1867.774
30.17882	"bg"	"3"	1864.904
30.25333	"bg"	"3"	1867.053
30.32785	"bg"	"3"	1859.349
30.40236	"bg"	"3"	1861.143
30.47688	"bg"	"3"	1864.883
30.5514	"bg"	"3"	1873.392
30.62591	"bg"	"3"	1885.021
30.70043	"bg"	"3"	1893.401
30.77494	"bg"	"3"	1897.237
30.84946	"bg"	"3"	1913.467
30.92397	"bg"	"3"	1908.115
30.99849	"bg"	"3"	1912.659
31.07301	"bg"	"3"	1912.725
31.14752	"bg"	"3"	1921.347
31.22204	"bg"	"3"	1925.46
31.29655	"bg"	"3"	1927.173
31.37107	"bg"	"3"	1923.85
31.44558	"bg"	"3"	1916.409
31.5201	"bg"	"3"	1922.575
31.59461	"bg"	"3"	1930.621
31.66913	"bg"	"3"	1931.557
31.74365	"bg"	"3"	1936.385
31.81816	"bg"	"3"	1937.115
31.89268	"bg"	"3"	1946.715
31.96719	"bg"	"3"	1939.586
32.04171	"bg"	"3"	1944.712
32.11622	"bg"	"3"	1945.394
32.19074	"bg"	"3"	1944.304
32.26525	"bg"	"3"	1941.317
32.33977	"bg"	"3"	1945.642
32.41429	"bg"	"3"	1946.56
32.4888	"bg"	"3"	1947.635
32.56332	"bg"	"3"	1956.788
32.63783	"bg"	"3"	1954.433
32.71235	"bg"	"3"	1959.834
32.78686	"bg"	"3"	1966.798
32.86138	"bg"	"3"	1957.715
32.9359	"bg"	"3"	1961.21
33.01041	"bg"	"3"	1960.951
33.08493	"bg"	"3"	1962.54
33.15944	"bg"	"3"	1964.006
33.23396	"bg"	"3"	1962.397
33.30847	"bg"	"3"	1961.055
33.38299	"bg"	"3"	1964.42
33.4575	"bg"	"3"	1964.742
33.53202	"bg"	"3"	1965.779
33.60654	"bg"	"3"	1975.295
33.68105	"bg"	"3"	1977.172
33.75557	"bg"	"3"	1975.179
33.83008	"bg"	"3"	1972.75
33.9046	"bg"	"3"	1985.282
33.97911	"bg"	"3"	1979.843
34.05363	"bg"	"3"	1978.856
34.12814	"bg"	"3"	1979.303
34.20266	"bg"	"3"	1979.142
34.27718	"bg"	"3"	1977.631
34.35169	"bg"	"3"	1981.729
34.42621	"bg"	"3"	1986.527
34.50072	"bg"	"3"	1979.551
34.57524	"bg"	"3"	1980.957
34.64975	"bg"	"3"	1987.04
34.72427	"bg"	"3"	1983.863
34.79879	"bg"	"3"	1987.359
34.8733	"bg"	"3"	1989.397
34.94782	"bg"	"3"	1992.384
35.02233	"bg"	"3"	1982.927
35.09685	"bg"	"3"	1986.629
35.17136	"bg"	"3"	1994.187
35.24588	"bg"	"3"	1997.17
35.32039	"bg"	"3"	1992.768
0	"0.031"	"1"	5015.948
0.07452	"0.031"	"1"	5034.366
0.14903	"0.031"	"1"	5028.719
0.22355	"0.031"	"1"	5023.468
0.29806	"0.031"	"1"	5027.33
0.37258	"0.031"	"1"	5021.214
0.44709	"0.031"	"1"	5029.842
0.52161	"0.031"	"1"	5014.789
0.59612	"0.031"	"1"	5021.84
0.67064	"0.031"	"1"	5010.22
0.74516	"0.031"	"1"	5023.81
0.81967	"0.031"	"1"	5027.157
0.89419	"0.031"	"1"	5015.489
0.9687	"0.031"	"1"	5014.646
1.04322	"0.031"	"1"	5022.97
1.11773	"0.031"	"1"	5022.448
1.19225	"0.031"	"1"	5013.117
1.26677	"0.031"	"1"	5006.516
1.34128	"0.031"	"1"	5004.779
1.4158	"0.031"	"1"	5023.986
1.49031	"0.031"	"1"	5008.346
1.56483	"0.031"	"1"	5014.7
1.63934	"0.031"	"1"	5019.468
1.71386	"0.031"	"1"	5022.264
1.78837	"0.031"	"1"	5028.659
1.86289	"0.031"	"1"	5009.27
1.93741	"0.031"	"1"	5015.299
2.01192	"0.031"	"1"	5005.547
2.08644	"0.031"	"1"	5009.517
2.16095	"0.031"	"1"	5010.453
2.23547	"0.031"	"1"	5009.618
2.30998	"0.031"	"1"	5026.212
2.3845	"0.031"	"1"	5009.839
2.45901	"0.031"	"1"	5007.237
2.53353	"0.031"	"1"	5008.382
2.60805	"0.031"	"1"	5018.285
2.68256	"0.031"	"1"	5014.819
2.75708	"0.031"	"1"	5011.123
2.83159	"0.031"	"1"	5012.286
2.90611	"0.031"	"1"	5014.241
2.98062	"0.031"	"1"	5015.68
3.05514	"0.031"	"1"	4996.544
3.12966	"0.031"	"1"	5007.61
3.20417	"0.031"	"1"	5013.025
3.27869	"0.031"	"1"	5021.009
